model	abbreviation	officialName	equation	GENE ASSOCIATION	lowbnd	uppbnd	obj_coef	COMPARTMENT	SUBSYSTEM
iFap484	UAMAS	UDP-N-acetylmuramoyl-L-alanine synthetase	ATP_C10H16N5O13P3[c] + L-Alanine_C3H7NO2[c] + UDP-N-acetylmuramate_C20H31N3O19P2[c] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + UDP-N-acetylmuramoyl-L-alanine_C23H36N4O20P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	UAMAGS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	ATP_C10H16N5O13P3[c] + D-Glutamate_C5H9NO4[c] + UDP-N-acetylmuramoyl-L-alanine_C23H36N4O20P2[c] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_C28H43N5O23P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	UAAGDS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase	ATP_C10H16N5O13P3[c] + meso-2,6-Diaminoheptanedioate_C7H14N2O4[c] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_C28H43N5O23P2[c] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate_C35H55N7O26P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	ALAALAr	D-alanine-D-alanine ligase (reversible)	ATP_C10H16N5O13P3[c] + 2 D-Alanine_C3H7NO2[c] <=> ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + D-Alanyl-D-alanine_C6H12N2O3[c]	NA	-1000	1000	0	NA	CELL WALL
iFap484	UGMDDS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase	ATP_C10H16N5O13P3[c] + UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate_C35H55N7O26P2[c] + D-Alanyl-D-alanine_C6H12N2O3[c] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine_C41H65N9O28P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	PAPPT3	phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine_C41H65N9O28P2[c] + Undecaprenyl phosphate_C55H91O4P[c] => UMP_C9H13N2O9P[c] + Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine_C87H143N7O23P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	UAGPT3	UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	UDP-N-acetyl-D-glucosamine_C17H27N3O17P2[c] + Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine_C87H143N7O23P2[c] => H+_[c] + UDP_C9H14N2O12P2[c] + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala_C95H156N8O28P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	RXN_11302	peptidoglycan glycosyltransferase	2 H2O_H2O[c] + Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala_C95H156N8O28P2[c] => Undecaprenyl diphosphate_C55H92O7P2[c] + 2 D-Alanine_C3H7NO2[c] + Crosslinked peptideglycan_C203H318N28O87P2[c]	NA	0	1000	0	NA	CELL WALL
iFap484	UDCPDP	undecaprenyl-diphosphatase	H2O_H2O[c] + Undecaprenyl diphosphate_C55H92O7P2[c] => H+_[c] + Phosphate_H3O4P[c] + Undecaprenyl phosphate_C55H91O4P[c]	NA	0	1000	0	NA	CELL WALL
iFap484	3PEPTabcpp	tripeptide (LalaDgluMdap) transport via ABC system (periplasm)	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate_C15H25N4O8[e] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate_C15H25N4O8[c]	NA	0	1000	0	NA	CELL WALL
iFap484	4PEPTabcpp	tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm)	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine_C18H30N5O9[e] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine_C18H30N5O9[c]	NA	0	1000	0	NA	CELL WALL
iFap484	DPR	2-dehydropantoate 2-reductase	H+_[c] + NADPH_C21H30N7O17P3[c] + 2-Dehydropantoate_C6H10O4[c] => NADP+_C21H28N7O17P3[c] + (R)-Pantoate_C6H12O4[c]	NA	0	1000	0	NA	COA
iFap484	PNTK	pantothenate kinase	ATP_C10H16N5O13P3[c] + (R)-Pantothenate_C9H17NO5[c] => ADP_C10H15N5O10P2[c] + H+_[c] + D-4'-Phosphopantothenate_C9H18NO8P[c]	NA	0	1000	0	NA	COA
iFap484	PPCDC	phosphopantothenoylcysteine decarboxylase	H+_[c] + N-((R)-4-Phosphopantothenoyl)-L-cysteine_C12H23N2O9PS[c] => CO2_CO2[c] + Pantetheine 4'-phosphate_C11H23N2O7PS[c]	NA	0	1000	0	NA	COA
iFap484	PPNCL2	phosphopantothenate-cysteine ligase	L-Cysteine_C3H7NO2S[c] + CTP_C9H16N3O14P3[c] + D-4'-Phosphopantothenate_C9H18NO8P[c] => H+_[c] + Diphosphate_H4O7P2[c] + CMP_C9H14N3O8P[c] + N-((R)-4-Phosphopantothenoyl)-L-cysteine_C12H23N2O9PS[c]	NA	0	1000	0	NA	COA
iFap484	PTPATi	pantetheine-phosphate adenylyltransferase	ATP_C10H16N5O13P3[c] + H+_[c] + Pantetheine 4'-phosphate_C11H23N2O7PS[c] => Diphosphate_H4O7P2[c] + Dephospho-CoA_C21H35N7O13P2S[c]	NA	0	1000	0	NA	COA
iFap484	DPCOAK	dephospho-CoA kinase	ATP_C10H16N5O13P3[c] + Dephospho-CoA_C21H35N7O13P2S[c] => ADP_C10H15N5O10P2[c] + H+_[c] + Coenzyme A_C21H36N7O16P3S[c]	NA	0	1000	0	NA	COA
iFap484	ACPS1	acyl-carrier protein synthase	Coenzyme A_C21H36N7O16P3S[c] + apoprotein [acyl carrier protein]_RHO[c] => H+_[c] + Adenosine 3',5'-bisphosphate_C10H15N5O10P2[c] + acyl carrier protein_C11H21N2O7PRS[c]	NA	0	1000	0	NA	COA
iFap484	NADK	NAD kinase	ATP_C10H16N5O13P3[c] + NAD+_C21H27N7O14P2[c] => ADP_C10H15N5O10P2[c] + H+_[c] + NADP+_C21H28N7O17P3[c]	NA	0	1000	0	NA	COA
iFap484	RHEA_24387	NAD synthase (Ammonium)	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + L-Glutamine_C5H10N2O3[c] + Deamino-NAD+_C21H26N6O15P2[c] => H+_[c] + NAD+_C21H27N7O14P2[c] + Diphosphate_H4O7P2[c] + AMP_C10H14N5O7P[c] + L-Glutamate_C5H9NO4[c]	NA	0	1000	0	NA	NAD
iFap484	NNATr	nicotinate-nucleotide adenylyltransferase	ATP_C10H16N5O13P3[c] + H+_[c] + Nicotinate D-ribonucleotide_C11H14NO9P[c] <=> Diphosphate_H4O7P2[c] + Deamino-NAD+_C21H26N6O15P2[c]	NA	-1000	1000	0	NA	NAD
iFap484	NAMNPP	nicotinic acid mononucleotide pyrophosphorylase	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + 5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + Nicotinate_C6H5NO2[c] => ADP_C10H15N5O10P2[c] + Phosphate_H3O4P[c] + Diphosphate_H4O7P2[c] + Nicotinate D-ribonucleotide_C11H14NO9P[c]	NA	0	1000	0	NA	NAD
iFap484	NACtex	Nicotinic acid transport via diffusion (extracellular to periplasm)	<=> Nicotinate_C6H5NO2[e]	NA	-1000	1000	0	NA	Exchange
iFap484	NACtex1	Nicotinic acid transport via diffusion (extracellular to periplasm)	Nicotinate_C6H5NO2[c] <=> Nicotinate_C6H5NO2[e]	NA	-1000	1000	0	NA	NAD
iFap484	ATPS4rpp	ATP synthase (four protons for one ATP) (periplasm)	ADP_C10H15N5O10P2[c] + Phosphate_H3O4P[c] + 4 H+_[e] <=> ATP_C10H16N5O13P3[c] + 3 H+_[c] + H2O_H2O[c]	NA	0	0	0	NA	NAD
iFap484	TRDR	thioredoxin reductase (NADPH)	H+_[c] + NADPH_C21H30N7O17P3[c] + Oxidized thioredoxin_X[c] => NADP+_C21H28N7O17P3[c] + Reduced thioredoxin_XH2[c]	NA	0	1000	0	NA	NAD
iFap484	PPK2r	polyphosphate kinase	ATP_C10H16N5O13P3[c] + Diphosphate_H4O7P2[c] <=> ADP_C10H15N5O10P2[c] + Inorganic triphosphate_O10P3[c]	NA	-1000	1000	0	NA	NAD
iFap484	PPKr	polyphosphate kinase	ATP_C10H16N5O13P3[c] + Phosphate_H3O4P[c] <=> ADP_C10H15N5O10P2[c] + Diphosphate_H4O7P2[c]	NA	-1000	1000	0	NA	NAD
iFap484	PPAt4pp	Na+/Propionate symporter (periplasm)	Sodium_Na[e] + Propionate (n-C3:0)_C3H5O2[e] => Sodium_Na[c] + Propionate (n-C3:0)_C3H5O2[c]	NA	0	1000	0	NA	Propionate
iFap484	PPAKr	Propionate kinase	ADP_C10H15N5O10P2[c] + Propanoyl phosphate_C3H7O5P[c] <=> ATP_C10H16N5O13P3[c] + Propionate (n-C3:0)_C3H5O2[c]	NA	-1000	1000	0	NA	Propionate
iFap484	OBTFL	2-Oxobutanoate formate lyase	Coenzyme A_C21H36N7O16P3S[c] + 2-Oxobutanoate_C4H6O3[c] <=> Formate_CH2O2[c] + Propanoyl-CoA_C24H36N7O17P3S[c]	NA	-1000	1000	0	NA	Propionate
iFap484	PTA2	Phosphate acetyltransferase	Phosphate_H3O4P[c] + Propanoyl-CoA_C24H36N7O17P3S[c] <=> Coenzyme A_C21H36N7O16P3S[c] + Propanoyl phosphate_C3H7O5P[c]	NA	-1000	1000	0	NA	Propionate
iFap484	ACACT1r	acetyl-CoA C-acetyltransferase	2 Acetyl-CoA_C23H38N7O17P3S[c] <=> Coenzyme A_C21H36N7O16P3S[c] + Acetoacetyl-CoA_C25H40N7O18P3S[c]	NA	-1000	1000	0	NA	Butyrate
iFap484	ACOAD1f_but	acyl-CoA dehydrogenase (butanoyl-CoA)	2 NADH_C21H29N7O14P2[c] + Oxidized ferredoxin_X[c] + Crotonoyl-CoA_C25H40N7O17P3S[c] => 2 NAD+_C21H27N7O14P2[c] + Reduced ferredoxin_X[c] + Butanoyl-CoA_C25H42N7O17P3S[c]	NA	0	1000	0	NA	Butyrate
iFap484	RHEA_16200	_3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA)	NADP+_C21H28N7O17P3[c] + (S)-3-Hydroxybutanoyl-CoA_C25H38N7O18P3S[c] <=> H+_[c] + NADPH_C21H30N7O17P3[c] + Acetoacetyl-CoA_C25H40N7O18P3S[c]	NA	-1000	1000	0	NA	Butyrate
iFap484	ECOAH1	_3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	(S)-3-Hydroxybutanoyl-CoA_C25H38N7O18P3S[c] => H2O_H2O[c] + Crotonoyl-CoA_C25H40N7O17P3S[c]	NA	0	1000	0	NA	Butyrate
iFap484	BUTCT	Acetyl-CoA:butyrate-CoA transferase	Acetate_C2H4O2[c] + Butanoyl-CoA_C25H42N7O17P3S[c] => Acetyl-CoA_C23H38N7O17P3S[c] + Butyrate_C4H8O2[c]	NA	0	1000	0	NA	Butyrate
iFap484	NADFAD	NA	2 NADH_C21H29N7O14P2[c] + Oxidized ferredoxin_X[c] <=> 2 NAD+_C21H27N7O14P2[c] + Reduced ferredoxin_X[c]	NA	-1000	1000	0	NA	Butyrate
iFap484	ACOATA	Acetyl-CoA ACP transacylase	Acetyl-CoA_C23H38N7O17P3S[c] + acyl carrier protein_C11H21N2O7PRS[c] <=> Coenzyme A_C21H36N7O16P3S[c] + Acetyl-ACP_C13H23N2O8PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	ACCOAC	acetyl-CoA carboxylase	ATP_C10H16N5O13P3[c] + Acetyl-CoA_C23H38N7O17P3S[c] + Bicarbonate_CH2O3[c] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + Malonyl-CoA_C24H33N7O19P3S[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	MCOATA	Malonyl-CoA-ACP transacylase	acyl carrier protein_C11H21N2O7PRS[c] + Malonyl-CoA_C24H33N7O19P3S[c] <=> Coenzyme A_C21H36N7O16P3S[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	KAS15	beta-ketoacyl-ACP synthase (2)	H+_[c] + Acetyl-CoA_C23H38N7O17P3S[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c] => CO2_CO2[c] + Coenzyme A_C21H36N7O16P3S[c] + Acetoacetyl-ACP_C15H25N2O9PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAR40	3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + Acetoacetyl-ACP_C15H25N2O9PRS[c] <=> NADP+_C21H28N7O17P3[c] + (3R)-3-Hydroxyacyl-[acyl-carrier protein]_C15H27N2O9PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	3HAD40	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)	(3R)-3-Hydroxyacyl-[acyl-carrier protein]_C15H27N2O9PRS[c] => H2O_H2O[c] + But-2-enoyl-[acyl-carrier protein]_C15H25N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR40y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + But-2-enoyl-[acyl-carrier protein]_C15H25N2O8PRS[c] => NADP+_C21H28N7O17P3[c] + Butyryl-ACP (n-C4:0ACP)_C15H27N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR40x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)	H+_[c] + NADH_C21H29N7O14P2[c] + But-2-enoyl-[acyl-carrier protein]_C15H25N2O8PRS[c] => NAD+_C21H27N7O14P2[c] + Butyryl-ACP (n-C4:0ACP)_C15H27N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAS60	3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)	H+_[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c] + Butyryl-ACP (n-C4:0ACP)_C15H27N2O8PRS[c] => CO2_CO2[c] + acyl carrier protein_C11H21N2O7PRS[c] + 3-Oxohexanoyl-[acyl-carrier protein]_C17H29N2O9PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAR60	3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + 3-Oxohexanoyl-[acyl-carrier protein]_C17H29N2O9PRS[c] <=> NADP+_C21H28N7O17P3[c] + (R)-3-Hydroxyhexanoyl-[acyl-carrier protein]_C17H31N2O9PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	3HAD60	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0)	(R)-3-Hydroxyhexanoyl-[acyl-carrier protein]_C17H31N2O9PRS[c] => H2O_H2O[c] + trans-Hex-2-enoyl-[acyl-carrier protein]_C17H29N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR60y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + trans-Hex-2-enoyl-[acyl-carrier protein]_C17H29N2O8PRS[c] => NADP+_C21H28N7O17P3[c] + Hexanoyl-ACP (n-C6:0ACP)_C17H31N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR60x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)	H+_[c] + NADH_C21H29N7O14P2[c] + trans-Hex-2-enoyl-[acyl-carrier protein]_C17H29N2O8PRS[c] => NAD+_C21H27N7O14P2[c] + Hexanoyl-ACP (n-C6:0ACP)_C17H31N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAS80	3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)	H+_[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c] + Hexanoyl-ACP (n-C6:0ACP)_C17H31N2O8PRS[c] => CO2_CO2[c] + acyl carrier protein_C11H21N2O7PRS[c] + 3-Oxooctanoyl-[acyl-carrier protein]_C19H33N2O9PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAR80	3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + 3-Oxooctanoyl-[acyl-carrier protein]_C19H33N2O9PRS[c] <=> NADP+_C21H28N7O17P3[c] + (R)-3-Hydroxyoctanoyl-[acyl-carrier protein]_C19H35N2O9PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	3HAD80	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]_C19H35N2O9PRS[c] => H2O_H2O[c] + trans-Oct-2-enoyl-[acyl-carrier protein]_C19H33N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR80y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + trans-Oct-2-enoyl-[acyl-carrier protein]_C19H33N2O8PRS[c] => NADP+_C21H28N7O17P3[c] + Octanoyl-ACP (n-C8:0ACP)_C19H35N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR80x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0)	H+_[c] + NADH_C21H29N7O14P2[c] + trans-Oct-2-enoyl-[acyl-carrier protein]_C19H33N2O8PRS[c] => NAD+_C21H27N7O14P2[c] + Octanoyl-ACP (n-C8:0ACP)_C19H35N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAS100	3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)	H+_[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c] + Octanoyl-ACP (n-C8:0ACP)_C19H35N2O8PRS[c] => CO2_CO2[c] + acyl carrier protein_C11H21N2O7PRS[c] + 3-Oxodecanoyl-[acyl-carrier protein]_C21H37N2O9PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAR100	3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + 3-Oxodecanoyl-[acyl-carrier protein]_C21H37N2O9PRS[c] <=> NADP+_C21H28N7O17P3[c] + (R)-3-Hydroxydecanoyl-[acyl-carrier protein]_C21H39N2O9PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	3HAD100	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]_C21H39N2O9PRS[c] => H2O_H2O[c] + trans-Dec-2-enoyl-[acyl-carrier protein]_C21H37N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR100y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + trans-Dec-2-enoyl-[acyl-carrier protein]_C21H37N2O8PRS[c] => NADP+_C21H28N7O17P3[c] + Decanoyl-ACP (n-C10:0ACP)_C21H39N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR100x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0)	H+_[c] + NADH_C21H29N7O14P2[c] + trans-Dec-2-enoyl-[acyl-carrier protein]_C21H37N2O8PRS[c] => NAD+_C21H27N7O14P2[c] + Decanoyl-ACP (n-C10:0ACP)_C21H39N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAS120	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0)	H+_[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c] + Decanoyl-ACP (n-C10:0ACP)_C21H39N2O8PRS[c] => CO2_CO2[c] + acyl carrier protein_C11H21N2O7PRS[c] + 3-Oxododecanoyl-[acyl-carrier protein]_C23H41N2O9PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAR120	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + 3-Oxododecanoyl-[acyl-carrier protein]_C23H41N2O9PRS[c] <=> NADP+_C21H28N7O17P3[c] + (R)-3-Hydroxydodecanoyl-[acyl-carrier protein]_C23H43N2O9PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	3HAD120	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0)	(R)-3-Hydroxydodecanoyl-[acyl-carrier protein]_C23H43N2O9PRS[c] => H2O_H2O[c] + trans-Dodec-2-enoyl-[acyl-carrier protein]_C23H41N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR120y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + trans-Dodec-2-enoyl-[acyl-carrier protein]_C23H41N2O8PRS[c] => NADP+_C21H28N7O17P3[c] + Dodecanoyl-ACP (n-C12:0ACP)_C23H43N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR120x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0)	H+_[c] + NADH_C21H29N7O14P2[c] + trans-Dodec-2-enoyl-[acyl-carrier protein]_C23H41N2O8PRS[c] => NAD+_C21H27N7O14P2[c] + Dodecanoyl-ACP (n-C12:0ACP)_C23H43N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAS140	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)	H+_[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c] + Dodecanoyl-ACP (n-C12:0ACP)_C23H43N2O8PRS[c] => CO2_CO2[c] + acyl carrier protein_C11H21N2O7PRS[c] + 3-Oxotetradecanoyl-[acyl-carrier protein]_C25H45N2O9PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAR140	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + 3-Oxotetradecanoyl-[acyl-carrier protein]_C25H45N2O9PRS[c] <=> NADP+_C21H28N7O17P3[c] + (R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]_C25H47N2O9PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	3HAD140	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0)	(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]_C25H47N2O9PRS[c] => H2O_H2O[c] + trans-Tetradec-2-enoyl-[acyl-carrier protein]_C25H45N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR140y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + trans-Tetradec-2-enoyl-[acyl-carrier protein]_C25H45N2O8PRS[c] => NADP+_C21H28N7O17P3[c] + Myristoyl-ACP (n-C14:0ACP)_C25H47N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR140x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0)	H+_[c] + NADH_C21H29N7O14P2[c] + trans-Tetradec-2-enoyl-[acyl-carrier protein]_C25H45N2O8PRS[c] => NAD+_C21H27N7O14P2[c] + Myristoyl-ACP (n-C14:0ACP)_C25H47N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAS160	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0)	H+_[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c] + Myristoyl-ACP (n-C14:0ACP)_C25H47N2O8PRS[c] => CO2_CO2[c] + acyl carrier protein_C11H21N2O7PRS[c] + 3-Oxohexadecanoyl-[acyl-carrier protein]_C27H49N2O9PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAR160	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + 3-Oxohexadecanoyl-[acyl-carrier protein]_C27H49N2O9PRS[c] <=> NADP+_C21H28N7O17P3[c] + R-3-hydroxypalmitoyl-[acyl-carrier protein]_C27H51N2O9PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
iFap484	3HAD160	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0)	R-3-hydroxypalmitoyl-[acyl-carrier protein]_C27H51N2O9PRS[c] => H2O_H2O[c] + trans-Hexadec-2-enoyl-[acyl-carrier protein]_C27H49N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR160y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + trans-Hexadec-2-enoyl-[acyl-carrier protein]_C27H49N2O8PRS[c] => NADP+_C21H28N7O17P3[c] + Palmitoyl-ACP (n-C16:0ACP)_C27H51N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	EAR160x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0)	H+_[c] + NADH_C21H29N7O14P2[c] + trans-Hexadec-2-enoyl-[acyl-carrier protein]_C27H49N2O8PRS[c] => NAD+_C21H27N7O14P2[c] + Palmitoyl-ACP (n-C16:0ACP)_C27H51N2O8PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAS180	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)	H+_[c] + Malonyl-[acyl-carrier protein]_C14H22N2O10PRS[c] + Palmitoyl-ACP (n-C16:0ACP)_C27H51N2O8PRS[c] => CO2_CO2[c] + acyl carrier protein_C11H21N2O7PRS[c] + 3-Oxooctadecanoyl-[acyl-carrier protein]_C29H53N2O9PRS[c]	NA	0	1000	0	NA	Fatty Acids
iFap484	3OAR180	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0)	H+_[c] + NADPH_C21H30N7O17P3[c] + 3-Oxooctadecanoyl-[acyl-carrier protein]_C29H53N2O9PRS[c] <=> NADP+_C21H28N7O17P3[c] + (R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein]_C29H55N2O9PRS[c]	NA	-1000	1000	0	NA	Fatty Acids
